idFactura,idC,fecha
158129,5,2023-08-09
158130,3,2023-03-04
158131,6,2023-02-20
158132,1,2023-10-29
158133,4,2023-06-24
158134,7,2023-11-14
158135,5,2023-04-26
158136,6,2023-05-18
158137,5,2023-04-05
158138,3,2023-11-01
158139,6,2023-10-15
158140,10,2023-11-14
158141,1,2023-10-06
158142,3,2023-02-25
158143,8,2023-06-14
158144,2,2023-11-14
158145,1,2023-09-22
158146,5,2023-08-31
158147,2,2022-12-15
158148,9,2023-06-20
158149,3,2023-04-15
158150,2,2023-09-25
158151,10,2023-07-25
158152,9,2023-10-04
158153,1,2023-04-07
158154,2,2022-11-26
158155,2,2023-01-27
158156,3,2023-04-28
158157,3,2023-11-12
158158,5,2023-03-25
158159,2,2023-06-26
158160,8,2023-09-14
158161,6,2023-11-14
158162,6,2023-10-16
158163,4,2023-09-24
158164,2,2023-11-15
158165,10,2023-06-09
158166,8,2023-05-21
158167,5,2023-08-09
158168,2,2023-10-06
158169,8,2023-03-25
158170,5,2023-03-31
158171,7,2023-11-10
158172,7,2023-10-18
158173,10,2023-02-06
158174,2,2023-01-16
158175,10,2023-11-16
158176,10,2023-04-17
158177,6,2022-11-26
158178,6,2023-05-29
158179,9,2023-11-17
158180,4,2022-11-29
158181,4,2023-06-09
158182,6,2023-07-27
158183,2,2023-11-05
158184,9,2023-07-11
158185,8,2023-04-17
158186,5,2023-02-28
158187,6,2022-12-08
158188,8,2023-03-14
158189,2,2023-09-22
158190,1,2023-09-11
158191,3,2023-06-15
158192,9,2023-05-13
158193,10,2023-03-04
158194,9,2023-06-27
158195,8,2023-07-25
158196,10,2023-02-22
158197,4,2023-10-12
158198,7,2022-12-30
158199,9,2023-06-20
158200,6,2023-06-04
158201,7,2023-10-22
158202,3,2023-10-13
158203,6,2023-08-09
158204,4,2023-09-11
158205,6,2023-08-02
158206,5,2023-06-14
158207,5,2023-09-23
158208,5,2023-03-18
158209,7,2022-12-22
158210,1,2023-08-08
158211,1,2023-08-31
158212,2,2023-09-22
158213,10,2023-05-23
158214,4,2023-06-25
158215,8,2023-05-02
158216,6,2023-03-08
158217,1,2023-06-07
158218,3,2023-01-25
158219,8,2023-05-02
158220,7,2023-03-10
158221,1,2023-01-01
158222,2,2023-06-02
158223,1,2023-02-28
158224,1,2023-04-11
158225,2,2023-05-31
158226,3,2023-04-19
158227,10,2023-04-12
158228,10,2022-12-16
158229,7,2023-09-12
158230,7,2023-09-22
158231,1,2023-04-27
158232,9,2023-08-08
158233,7,2023-10-27
158234,8,2023-09-06
158235,8,2023-09-22
158236,7,2023-07-03
158237,4,2023-03-10
158238,7,2023-11-15
158239,8,2023-02-08
158240,2,2023-04-19
158241,5,2023-10-09
158242,8,2023-04-17
158243,9,2023-02-26
158244,10,2023-07-07
158245,4,2023-08-30
158246,7,2023-01-06
158247,2,2023-06-17
158248,1,2023-01-03
158249,6,2023-07-12
158250,7,2023-11-07
158251,6,2023-04-20
158252,4,2022-12-12
158253,1,2023-05-25
158254,3,2023-06-11
158255,6,2023-07-17
158256,8,2022-12-04
158257,5,2023-05-23
158258,4,2023-01-18
158259,9,2023-10-06
158260,10,2023-11-05
158261,2,2023-11-20
158262,7,2023-04-21
158263,10,2023-09-04
158264,3,2023-06-01
158265,5,2022-12-04
158266,2,2023-05-24
158267,6,2023-07-31
158268,3,2023-03-10
158269,9,2023-07-04
158270,9,2023-04-01
158271,8,2023-06-11
158272,2,2023-01-01
158273,7,2023-05-12
158274,8,2022-12-12
158275,7,2023-09-20
158276,6,2023-08-16
158277,4,2023-05-13
158278,10,2023-06-21
158279,8,2022-12-29
158280,7,2023-08-10
158281,9,2023-10-27
158282,9,2023-06-17
158283,10,2023-06-20
158284,5,2023-05-06
158285,6,2023-09-18
158286,3,2023-07-20
158287,5,2023-09-27
158288,2,2023-07-09
158289,5,2023-05-25
158290,1,2023-06-02
158291,4,2023-04-29
158292,2,2023-02-24
158293,10,2023-07-16
158294,1,2023-07-26
158295,8,2023-03-06
158296,1,2023-07-21
158297,8,2023-06-26
158298,9,2023-08-05
158299,2,2023-11-09
158300,2,2023-10-07
158301,5,2022-12-16
158302,7,2023-05-26
158303,5,2022-12-05
158304,5,2023-06-27
158305,2,2023-08-22
158306,1,2023-02-13
158307,6,2023-08-20
158308,2,2023-02-22
158309,2,2022-12-21
158310,5,2023-07-26
158311,7,2023-07-08
158312,6,2022-12-27
158313,2,2022-11-27
158314,1,2023-01-25
158315,5,2023-11-07
158316,5,2023-11-08
158317,1,2023-08-08
158318,6,2022-12-24
158319,1,2023-07-24
158320,4,2023-09-15
158321,6,2023-09-19
158322,6,2023-10-12
158323,7,2023-09-16
158324,7,2023-02-18
158325,3,2023-02-15
158326,4,2023-09-06
158327,10,2023-08-11
158328,8,2023-01-24
158329,8,2023-04-16
158330,6,2022-11-27
158331,5,2023-01-27
158332,9,2022-12-16
158333,4,2023-05-24
158334,10,2023-04-17
158335,3,2023-06-03
158336,2,2023-07-23
158337,3,2023-08-02
158338,7,2023-04-14
158339,4,2023-08-29
158340,1,2023-10-29
158341,1,2023-02-05
158342,1,2023-02-20
158343,5,2023-02-18
158344,3,2023-02-18
158345,2,2022-11-23
158346,1,2023-06-05
158347,9,2022-12-08
158348,6,2022-11-29
158349,2,2023-05-15
158350,8,2023-06-19
158351,6,2023-05-17
158352,3,2023-03-05
158353,4,2023-09-19
158354,2,2023-10-21
158355,8,2023-03-05
158356,2,2023-06-04
158357,3,2023-09-09
158358,6,2023-05-17
158359,3,2023-05-05
158360,3,2023-03-20
158361,1,2022-11-23
158362,7,2023-11-17
158363,8,2023-07-25
158364,4,2023-03-15
158365,4,2023-04-17
158366,9,2023-04-08
158367,7,2023-08-13
158368,6,2023-06-30
158369,8,2023-03-24
158370,1,2023-04-03
158371,9,2023-10-11
158372,1,2023-08-26
158373,10,2023-04-29
158374,2,2023-04-15
158375,2,2023-09-04
158376,1,2023-11-19
158377,6,2023-02-01
158378,6,2023-10-08
158379,3,2023-10-15
158380,4,2023-06-08
158381,7,2023-07-04
158382,7,2023-01-13
158383,10,2023-07-29
158384,4,2023-02-07
158385,7,2023-08-14
158386,5,2023-08-22
158387,5,2023-03-12
158388,2,2023-06-05
158389,8,2023-10-07
158390,6,2023-03-27
158391,2,2023-06-30
158392,6,2023-04-18
158393,7,2023-08-06
158394,5,2023-10-01
158395,10,2023-08-11
158396,2,2023-07-05
158397,8,2023-06-14
158398,2,2023-07-03
158399,3,2023-06-07
158400,3,2022-11-27
158401,6,2023-03-31
158402,10,2022-12-03
158403,10,2023-08-07
158404,10,2023-10-29
158405,2,2023-03-10
158406,4,2023-10-25
158407,5,2023-05-28
158408,8,2023-08-09
158409,9,2023-09-16
158410,2,2023-08-11
158411,10,2023-10-18
158412,6,2023-10-20
158413,2,2023-06-01
158414,2,2023-05-21
158415,4,2023-01-10
158416,7,2023-08-27
158417,8,2023-06-06
158418,3,2023-05-17
158419,1,2023-05-27
158420,4,2023-11-16
158421,7,2023-02-19
158422,1,2023-04-24
158423,9,2023-10-20
158424,3,2023-07-21
158425,9,2022-12-17
158426,5,2023-07-04
158427,8,2023-04-29
158428,4,2023-06-08
158429,6,2023-09-04
158430,4,2022-11-26
158431,4,2023-10-07
158432,1,2023-03-01
158433,1,2023-04-15
158434,8,2023-03-22
158435,7,2023-05-26
158436,2,2023-04-02
158437,10,2023-05-11
158438,6,2023-05-20
158439,3,2023-07-10
158440,10,2023-05-15
158441,10,2023-10-10
158442,6,2023-06-03
158443,10,2023-08-04
158444,9,2023-08-25
158445,7,2023-09-15
158446,8,2023-04-10
158447,4,2023-01-08
158448,3,2023-04-29
158449,7,2023-08-28
158450,3,2023-01-11
158451,6,2023-04-30
158452,10,2023-10-10
158453,6,2023-07-06
158454,6,2023-04-01
158455,8,2023-04-11
158456,9,2023-02-04
158457,6,2023-05-30
158458,1,2023-10-23
158459,8,2023-10-01
158460,6,2023-03-03
158461,1,2023-09-06
158462,5,2022-11-29
158463,7,2023-10-29
158464,3,2023-07-09
158465,9,2023-01-19
158466,9,2022-12-07
158467,7,2022-12-18
158468,7,2023-04-07
158469,5,2023-07-03
158470,10,2023-05-01
158471,4,2022-11-28
158472,10,2023-07-04
158473,7,2023-05-19
158474,5,2023-11-16
158475,1,2022-12-28
158476,2,2023-09-11
158477,1,2023-11-05
158478,1,2023-05-31
158479,8,2023-06-10
158480,3,2023-01-15
158481,8,2023-07-09
158482,7,2023-03-04
158483,3,2023-01-17
158484,7,2023-06-19
158485,9,2023-01-21
158486,10,2023-05-23
158487,1,2023-03-01
158488,9,2023-09-11
158489,5,2022-12-27
158490,10,2023-01-24
158491,3,2023-05-11
158492,1,2023-09-26
158493,1,2023-06-12
158494,7,2023-09-11
158495,5,2023-08-05
158496,10,2023-10-08
158497,1,2023-08-19
158498,10,2022-12-04
158499,5,2023-05-11
158500,5,2023-05-15
idFactura,idC,fecha
158501,6,2023-02-11
158502,6,2023-08-24
158503,5,2023-05-23
158504,7,2023-04-19
158505,7,2023-03-01
158506,7,2023-11-16
158507,4,2023-03-22
158508,2,2023-01-06
158509,9,2023-07-25
158510,7,2023-08-31
158511,1,2023-06-27
158512,9,2023-02-19
158513,2,2023-02-08
158514,8,2023-09-12
158515,4,2023-01-17
158516,7,2022-11-28
158517,2,2023-06-27
158518,5,2023-08-13
158519,9,2023-01-30
158520,4,2023-09-30
158521,10,2023-07-09
158522,3,2023-01-23
158523,8,2023-05-14
158524,7,2023-03-31
158525,10,2023-09-10
158526,10,2023-10-21
158527,9,2022-12-08
158528,1,2023-03-30
158529,3,2023-11-07
158530,9,2023-04-26
158531,5,2023-11-01
158532,3,2023-08-14
158533,10,2023-08-14
158534,3,2023-02-27
158535,1,2023-09-03
158536,10,2023-03-04
158537,6,2023-11-03
158538,8,2023-06-22
158539,8,2023-01-15
158540,10,2023-07-06
158541,9,2023-11-23
158542,4,2023-02-23
158543,9,2022-12-25
158544,6,2023-06-01
158545,5,2022-12-03
158546,9,2023-04-06
158547,1,2023-11-09
158548,6,2023-01-26
158549,5,2023-02-15
158550,10,2023-10-05
158551,3,2022-12-26
158552,5,2023-09-21
158553,7,2023-11-08
158554,6,2023-01-17
158555,9,2023-06-24
158556,2,2022-12-05
158557,1,2023-11-03
158558,1,2023-01-07
158559,8,2023-05-16
158560,6,2023-06-11
158561,4,2023-01-28
158562,4,2023-08-13
158563,2,2023-03-15
158564,2,2023-10-22
158565,2,2023-07-09
158566,6,2023-10-18
158567,8,2023-08-15
158568,9,2023-07-26
158569,8,2023-03-21
158570,3,2023-01-04
158571,5,2023-09-30
158572,7,2023-01-14
158573,4,2023-05-22
158574,9,2023-01-08
158575,8,2023-04-14
158576,6,2023-10-11
158577,5,2023-09-12
158578,6,2022-12-21
158579,3,2023-10-22
158580,5,2023-04-10
158581,10,2023-05-16
158582,1,2023-07-25
158583,1,2022-12-30
158584,8,2023-01-08
158585,2,2023-09-12
158586,7,2023-09-04
158587,1,2023-05-08
158588,1,2023-04-27
158589,5,2022-12-16
158590,10,2023-03-24
158591,2,2023-07-26
158592,1,2023-05-04
158593,3,2023-06-17
158594,6,2023-08-16
158595,2,2023-11-02
158596,4,2022-12-11
158597,1,2023-02-28
158598,9,2023-06-01
158599,8,2023-09-06
158600,3,2023-10-19
158601,2,2023-03-03
158602,6,2023-06-22
158603,9,2023-04-15
158604,5,2022-12-17
158605,10,2023-02-24
158606,9,2023-01-05
158607,8,2023-03-30
158608,8,2023-10-26
158609,2,2023-06-08
158610,4,2023-07-21
158611,8,2023-04-02
158612,2,2023-07-24
158613,8,2023-04-03
158614,7,2023-01-16
158615,9,2023-05-10
158616,4,2023-03-28
158617,2,2023-02-14
158618,8,2023-04-09
158619,6,2023-03-07
158620,10,2023-05-22
158621,2,2023-03-19
158622,7,2023-02-07
158623,5,2023-11-07
158624,3,2023-01-27
158625,6,2022-12-05
158626,1,2023-06-02
158627,5,2023-04-27
158628,2,2023-03-07
158629,2,2023-11-10
158630,7,2023-10-20
158631,5,2022-12-22
158632,5,2023-01-31
158633,3,2023-08-22
158634,5,2023-08-01
158635,4,2023-10-28
158636,5,2022-11-29
158637,8,2023-04-13
158638,2,2023-07-01
158639,1,2023-11-04
158640,1,2023-10-19
158641,6,2023-02-22
158642,1,2023-03-23
158643,7,2023-09-10
158644,5,2023-06-16
158645,9,2023-11-03
158646,1,2023-02-16
158647,2,2023-10-05
158648,7,2023-03-26
158649,5,2023-10-13
158650,3,2023-09-11
158651,4,2023-02-16
158652,9,2023-05-31
158653,6,2022-12-31
158654,2,2023-02-11
158655,7,2023-01-06
158656,7,2023-08-17
158657,2,2022-12-06
158658,7,2023-02-04
158659,4,2023-10-17
158660,9,2023-10-01
158661,9,2023-02-09
158662,5,2022-12-04
158663,2,2022-12-05
158664,7,2022-12-27
158665,2,2023-03-26
158666,3,2023-02-15
158667,3,2023-10-29
158668,9,2023-07-23
158669,1,2023-10-17
158670,8,2023-04-11
158671,7,2023-06-14
158672,10,2023-05-23
158673,9,2023-07-21
158674,6,2023-07-07
158675,2,2023-01-15
158676,5,2023-05-06
158677,3,2023-01-29
158678,3,2023-06-24
158679,2,2023-05-08
158680,10,2022-12-05
158681,2,2023-07-16
158682,1,2023-03-09
158683,9,2023-06-18
158684,5,2023-09-11
158685,7,2023-08-28
158686,7,2023-08-27
158687,9,2023-10-31
158688,8,2023-01-06
158689,7,2023-04-03
158690,8,2023-10-31
158691,9,2023-06-13
158692,2,2023-09-23
158693,8,2022-12-26
158694,6,2023-06-24
158695,3,2023-08-14
158696,1,2023-06-24
158697,8,2023-09-14
158698,7,2023-06-18
158699,2,2023-05-24
158700,8,2023-01-30
158701,9,2023-08-24
158702,6,2023-01-14
158703,10,2022-12-08
158704,1,2023-08-10
158705,9,2023-08-27
158706,10,2023-08-07
158707,9,2023-10-12
158708,8,2023-02-16
158709,4,2023-11-01
158710,9,2023-02-21
158711,1,2023-09-18
158712,2,2023-09-08
158713,5,2023-05-13
158714,10,2023-04-09
158715,6,2023-04-28
158716,3,2023-10-26
158717,2,2023-06-06
158718,5,2023-06-23
158719,7,2023-08-30
158720,10,2023-02-14
158721,3,2023-08-05
158722,1,2023-08-05
158723,4,2023-10-24
158724,5,2023-09-30
158725,1,2022-12-07
158726,10,2023-10-04
158727,4,2023-04-22
158728,5,2023-05-18
158729,5,2023-01-01
158730,2,2023-04-25
158731,4,2023-08-31
158732,5,2023-05-26
158733,9,2023-03-16
158734,10,2023-05-26
158735,7,2023-04-18
158736,8,2023-02-06
158737,10,2023-07-19
158738,4,2023-11-03
158739,10,2023-07-11
158740,8,2023-04-20
158741,6,2023-03-31
158742,6,2023-01-15
158743,2,2023-06-25
158744,4,2022-12-02
158745,1,2022-11-26
158746,2,2023-04-26
158747,2,2022-12-24
158748,10,2023-09-09
158749,5,2023-08-09
158750,2,2023-06-24
158751,10,2023-02-01
158752,2,2023-09-06
158753,2,2023-06-19
158754,6,2023-02-24
158755,1,2023-01-15
158756,4,2023-03-28
158757,5,2023-10-13
158758,2,2023-06-16
158759,8,2022-12-29
158760,2,2023-06-07
158761,10,2023-07-22
158762,1,2023-06-03
158763,6,2023-09-15
158764,6,2023-02-08
158765,3,2022-12-17
158766,7,2023-03-12
158767,7,2023-06-16
158768,1,2023-01-02
158769,4,2023-04-01
158770,5,2023-04-01
158771,6,2023-06-15
158772,7,2023-03-28
158773,9,2023-04-01
158774,10,2023-04-22
158775,6,2023-04-27
158776,8,2023-04-05
158777,2,2022-12-12
158778,10,2022-12-24
158779,10,2023-08-28
158780,3,2023-01-11
158781,5,2023-01-14
158782,5,2023-08-15
158783,5,2023-08-01
158784,3,2023-04-18
158785,9,2023-06-06
158786,5,2023-03-02
158787,10,2022-12-04
158788,3,2023-04-15
158789,2,2023-11-17
158790,8,2023-01-06
158791,9,2023-01-03
158792,6,2023-04-15
158793,6,2023-08-26
158794,2,2023-04-08
158795,1,2023-01-22
158796,3,2023-09-15
158797,4,2023-10-09
158798,10,2023-07-28
158799,2,2023-02-13
158800,9,2023-11-09
158801,8,2023-11-17
158802,9,2023-01-28
158803,5,2023-01-06
158804,5,2023-08-02
158805,2,2023-08-17
158806,2,2022-12-24
158807,6,2023-06-13
158808,6,2023-10-26
158809,3,2023-06-22
158810,4,2023-08-26
158811,4,2023-10-30
158812,3,2023-07-24
158813,9,2023-07-19
158814,4,2023-09-11
158815,4,2022-12-26
158816,6,2023-01-24
158817,2,2023-10-05
158818,6,2023-11-18
158819,1,2023-01-01
158820,1,2023-06-14
158821,6,2023-09-07
158822,9,2023-07-15
158823,4,2023-11-11
158824,6,2023-09-13
158825,5,2023-06-01
158826,2,2023-06-15
158827,6,2023-10-10
158828,6,2022-12-27
158829,7,2023-07-13
158830,10,2023-05-05
158831,6,2023-08-04
158832,10,2022-12-13
158833,4,2023-02-04
158834,6,2023-03-22
158835,3,2023-04-03
158836,1,2023-04-25
158837,1,2023-06-16
158838,10,2022-12-15
158839,2,2023-10-23
158840,10,2023-01-15
158841,3,2023-09-05
158842,6,2023-10-15
158843,8,2023-02-07
158844,1,2023-06-06
158845,10,2023-09-22
158846,5,2022-12-04
158847,10,2022-12-22
158848,4,2023-05-17
158849,9,2023-09-23
158850,8,2023-06-11
158851,8,2023-05-13
158852,8,2023-10-18
158853,9,2023-05-30
158854,3,2023-06-11
158855,2,2023-08-23
158856,8,2023-07-19
158857,7,2022-12-13
158858,7,2023-10-02
158859,9,2023-09-03
158860,2,2023-03-13
158861,4,2023-09-07
158862,5,2023-09-12
158863,7,2023-01-01
158864,8,2023-06-21
158865,2,2023-03-29
158866,9,2023-01-23
158867,7,2023-03-13
158868,3,2023-03-22
158869,4,2023-10-26
158870,3,2023-05-23
158871,5,2023-01-08
158872,8,2023-04-02
158873,3,2023-02-28
158874,1,2022-11-28
158875,7,2023-10-15
158876,4,2023-04-19
158877,6,2023-02-26
158878,1,2023-03-01
158879,7,2023-07-25
158880,8,2023-06-22
158881,3,2022-12-27
158882,5,2022-12-25
158883,8,2023-11-20
158884,2,2023-06-17
158885,9,2023-08-11
158886,4,2023-02-19
158887,1,2022-12-23
158888,3,2022-12-31
158889,5,2023-10-17
158890,3,2023-01-21
158891,4,2023-11-02
158892,2,2023-10-15
158893,1,2023-04-14
158894,7,2023-10-25
158895,2,2023-01-18
158896,2,2023-11-05
158897,4,2023-09-28
158898,8,2023-04-16
158899,1,2023-05-17
158900,2,2023-02-05
158901,9,2023-05-11
158902,2,2023-01-07
158903,1,2023-11-12
158904,6,2023-01-06
158905,5,2023-06-02
158906,6,2023-09-10
158907,1,2023-04-05
158908,4,2023-01-12
158909,7,2023-07-23
158910,7,2023-04-08
158911,4,2023-04-30
158912,2,2023-01-31
158913,2,2023-04-28
158914,2,2023-04-18
158915,9,2023-04-19
158916,4,2023-10-21
158917,10,2023-07-26
158918,9,2022-12-15
158919,9,2023-11-23
158920,6,2023-04-20
158921,2,2023-01-06
158922,3,2023-01-31
158923,5,2023-03-22
158924,4,2023-05-21
158925,8,2023-09-06
158926,6,2023-01-22
158927,3,2023-03-15
158928,10,2023-10-01
158929,1,2023-02-07
158930,2,2023-02-23
158931,10,2023-10-12
158932,4,2023-02-05
158933,2,2023-08-15
158934,8,2022-12-14
158935,3,2023-04-08
158936,1,2023-08-16
158937,9,2023-10-24
158938,2,2023-09-13
158939,9,2023-04-11
158940,7,2023-09-28
158941,9,2023-08-05
158942,5,2023-04-26
158943,7,2023-06-12
158944,5,2023-04-10
158945,3,2023-08-13
158946,7,2023-03-24
158947,7,2022-12-15
158948,7,2023-10-02
158949,3,2023-08-11
158950,6,2023-06-10
158951,1,2023-03-01
158952,5,2023-09-20
158953,6,2023-03-22
158954,6,2023-09-22
158955,2,2023-08-13
158956,4,2022-12-09
158957,10,2023-08-30
158958,5,2023-04-11
158959,10,2023-02-03
158960,5,2023-10-14
158961,7,2023-08-14
158962,4,2023-09-19
158963,7,2023-03-27
158964,1,2023-03-27
158965,8,2023-02-12
158966,1,2023-07-22
158967,10,2023-02-08
158968,7,2023-09-10
158969,4,2023-04-09
158970,1,2023-01-08
158971,8,2023-09-14
158972,7,2023-10-14
158973,10,2023-01-30
158974,9,2023-08-18
158975,10,2023-11-02
158976,7,2023-02-28
158977,6,2023-04-23
158978,7,2023-08-22
158979,7,2023-05-04
158980,8,2022-12-02
158981,1,2023-02-07
158982,2,2023-01-06
158983,8,2023-10-22
158984,8,2023-07-15
158985,6,2023-08-09
158986,9,2023-02-13
158987,3,2023-05-13
158988,5,2022-12-16
158989,10,2023-02-09
158990,6,2022-12-19
158991,2,2023-08-08
158992,1,2023-07-02
158993,5,2023-01-26
158994,6,2023-03-29
158995,8,2023-11-22
158996,8,2023-08-06
158997,2,2023-08-26
158998,1,2023-03-21
158999,8,2023-01-21
159000,4,2023-03-19
idFactura,idC,fecha
159001,9,2023-09-05
159002,2,2023-05-16
159003,1,2023-05-30
159004,8,2023-01-06
159005,5,2023-01-29
159006,1,2023-11-15
159007,3,2023-06-26
159008,6,2023-02-22
159009,5,2023-08-12
159010,5,2023-04-03
159011,8,2023-06-02
159012,9,2023-07-12
159013,5,2023-06-08
159014,9,2023-07-22
159015,2,2022-11-26
159016,5,2023-08-13
159017,7,2023-11-20
159018,4,2022-12-29
159019,5,2023-01-30
159020,4,2023-03-27
159021,5,2023-07-07
159022,7,2023-11-14
159023,10,2023-10-05
159024,1,2023-09-25
159025,2,2023-04-20
159026,3,2023-01-08
159027,7,2023-09-30
159028,6,2023-09-22
159029,9,2023-11-10
159030,7,2023-08-31
159031,4,2023-06-11
159032,10,2023-05-24
159033,7,2023-06-07
159034,5,2023-08-05
159035,5,2023-08-16
159036,9,2023-02-11
159037,4,2023-06-12
159038,8,2022-12-25
159039,6,2023-04-12
159040,8,2023-07-22
159041,9,2023-09-16
159042,8,2022-12-24
159043,6,2023-04-15
159044,10,2023-04-08
159045,10,2023-05-17
159046,10,2023-08-12
159047,3,2023-04-29
159048,1,2023-05-28
159049,6,2023-10-12
159050,10,2023-01-25
159051,7,2023-09-22
159052,1,2022-11-30
159053,3,2023-04-24
159054,5,2023-01-20
159055,10,2023-07-03
159056,2,2023-09-05
159057,3,2023-06-13
159058,2,2023-05-20
159059,7,2023-01-22
159060,5,2022-12-08
159061,6,2023-01-19
159062,6,2023-11-13
159063,5,2023-09-02
159064,1,2023-10-10
159065,8,2023-04-01
159066,6,2023-02-10
159067,5,2023-01-24
159068,2,2023-08-08
159069,5,2023-10-10
159070,8,2023-07-05
159071,5,2023-11-18
159072,3,2022-12-26
159073,4,2023-08-01
159074,9,2022-12-15
159075,1,2023-07-13
159076,3,2023-03-01
159077,9,2022-11-24
159078,9,2023-10-05
159079,2,2023-07-18
159080,10,2023-09-24
159081,5,2023-05-07
159082,9,2023-06-11
159083,6,2023-09-17
159084,9,2023-03-22
159085,9,2023-07-11
159086,10,2023-09-22
159087,10,2023-08-20
159088,4,2023-02-15
159089,4,2023-08-05
159090,10,2023-10-14
159091,5,2023-05-14
159092,10,2023-01-04
159093,2,2023-08-29
159094,3,2023-07-24
159095,2,2023-04-07
159096,2,2023-11-03
159097,2,2023-01-17
159098,5,2023-02-05
159099,1,2023-02-05
159100,4,2023-05-26
159101,7,2023-02-24
159102,5,2023-05-11
159103,1,2023-04-17
159104,6,2023-03-22
159105,10,2022-11-26
159106,10,2023-03-21
159107,6,2023-10-09
159108,8,2023-01-30
159109,5,2023-09-26
159110,4,2023-02-18
159111,10,2023-03-18
159112,6,2023-10-01
159113,9,2023-08-12
159114,5,2023-04-07
159115,1,2023-05-07
159116,7,2023-05-18
159117,10,2023-02-15
159118,1,2023-01-09
159119,5,2023-10-20
159120,7,2023-08-28
159121,4,2022-11-28
159122,4,2023-04-11
159123,4,2022-12-24
159124,7,2022-12-26
159125,6,2023-08-28
159126,7,2023-01-14
159127,4,2023-03-05
159128,8,2023-10-20
159129,9,2023-06-14
159130,10,2023-09-25
159131,7,2023-10-16
159132,8,2023-06-08
159133,8,2023-08-16
159134,5,2023-10-28
159135,9,2022-11-24
159136,7,2023-01-15
159137,1,2023-10-05
159138,7,2023-11-06
159139,6,2023-02-06
159140,2,2023-07-04
159141,7,2023-01-24
159142,5,2023-10-02
159143,8,2022-12-26
159144,4,2023-10-24
159145,3,2023-07-30
159146,7,2023-11-05
159147,8,2022-12-16
159148,10,2023-08-04
159149,6,2023-10-19
159150,1,2023-06-26
159151,10,2023-01-22
159152,9,2023-05-04
159153,7,2023-09-28
159154,5,2023-05-01
159155,5,2023-07-09
159156,5,2022-11-28
159157,10,2023-06-15
159158,10,2023-02-27
159159,8,2023-03-14
159160,3,2023-07-25
159161,1,2023-08-31
159162,7,2023-08-14
159163,1,2023-09-16
159164,8,2022-12-20
159165,9,2023-08-05
159166,5,2023-08-29
159167,7,2023-10-31
159168,7,2022-12-27
159169,10,2023-06-25
159170,6,2023-09-04
159171,4,2023-01-19
159172,2,2023-10-12
159173,2,2023-08-28
159174,4,2023-07-06
159175,3,2023-06-27
159176,10,2023-07-01
159177,4,2023-07-29
159178,6,2023-11-05
159179,7,2023-02-07
159180,5,2023-09-05
159181,2,2023-10-01
159182,6,2023-06-22
159183,10,2023-04-21
159184,7,2022-12-02
159185,7,2023-02-24
159186,1,2023-07-19
159187,8,2023-03-15
159188,7,2022-11-30
159189,4,2023-03-06
159190,3,2023-11-10
159191,4,2023-11-04
159192,4,2023-02-25
159193,10,2023-03-06
159194,5,2023-08-08
159195,3,2022-12-30
159196,5,2023-05-06
159197,6,2023-09-09
159198,1,2023-09-04
159199,8,2023-04-06
159200,6,2023-02-02
159201,5,2023-07-19
159202,6,2023-07-31
159203,3,2023-08-10
159204,3,2023-10-18
159205,6,2023-03-09
159206,7,2023-08-28
159207,9,2023-01-28
159208,6,2023-03-05
159209,2,2023-09-16
159210,8,2023-04-17
159211,9,2023-10-28
159212,7,2023-11-11
159213,3,2023-06-07
159214,9,2023-04-19
159215,1,2023-01-23
159216,3,2023-10-25
159217,4,2023-03-27
159218,8,2023-06-08
159219,6,2023-02-19
159220,7,2023-10-30
159221,4,2023-06-18
159222,5,2022-12-06
159223,7,2023-04-27
159224,6,2023-11-03
159225,9,2023-03-05
159226,6,2023-06-11
159227,10,2023-01-20
159228,3,2023-01-05
159229,6,2022-12-20
159230,9,2023-03-03
159231,9,2023-06-07
159232,4,2023-10-05
159233,4,2023-04-11
159234,5,2023-01-08
159235,3,2023-04-04
159236,1,2023-01-18
159237,5,2023-10-17
159238,3,2023-11-11
159239,6,2023-02-14
159240,6,2023-08-23
159241,3,2023-08-01
159242,7,2023-08-07
159243,3,2023-08-28
159244,9,2023-10-28
159245,7,2023-06-17
159246,9,2023-05-02
159247,7,2023-02-23
159248,5,2023-05-16
159249,6,2023-10-26
159250,4,2023-09-24
159251,1,2023-01-19
159252,4,2023-07-19
159253,5,2023-05-16
159254,10,2023-06-30
159255,6,2023-08-01
159256,2,2023-07-21
159257,7,2023-08-17
159258,10,2023-10-17
159259,2,2023-05-30
159260,4,2023-03-21
159261,1,2023-03-02
159262,10,2023-08-05
159263,9,2023-03-30
159264,7,2023-02-26
159265,7,2023-04-02
159266,10,2023-04-14
159267,5,2023-02-21
159268,8,2023-01-25
159269,10,2023-06-18
159270,4,2022-12-23
159271,2,2023-11-09
159272,8,2023-08-29
159273,4,2023-10-04
159274,5,2023-01-18
159275,3,2023-11-04
159276,5,2023-01-13
159277,9,2023-03-19
159278,4,2023-02-01
159279,10,2023-08-22
159280,4,2023-09-13
159281,3,2023-03-29
159282,8,2023-07-15
159283,4,2023-08-28
159284,4,2023-01-09
159285,6,2023-01-25
159286,4,2023-08-17
159287,1,2023-06-15
159288,9,2023-05-14
159289,5,2023-10-03
159290,3,2023-10-08
159291,4,2023-06-22
